dbo|p_cobrar|PK_p_cobrar|CLUSTERED|1|1|0|id|NULL
dbo|P_Cobrarc|PC_COD|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|P_Cobrarc|PC_DATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|P_Cobrarc|PC_REL|NONCLUSTERED|0|0|0|DOCUMENTO|NULL
dbo|P_Cobrarc|PK_P_Cobrarc|CLUSTERED|1|1|0|id|NULL
dbo|P_Pagar|FECHA|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|P_Pagar|PC_COD|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|P_Pagar|PC_REL|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|P_Pagar|PK_P_Pagar|CLUSTERED|1|1|0|id|NULL
dbo|P_Pagar|tipo|NONCLUSTERED|0|0|0|TIPO|NULL
dbo|PagoNomina|PK_PagoNomina|CLUSTERED|1|1|0|id|NULL
dbo|pagos|PagosCODIGO|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|pagos|PDATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|pagos|PK_pagos|CLUSTERED|1|1|0|id|NULL
dbo|pagos|PNUM|NONCLUSTERED|0|0|0|RECNUM|NULL
dbo|Pagos_Detalle|PK_Pagos_Detalle|CLUSTERED|1|1|0|Id|NULL
dbo|Pagosc|PagosCODIGO|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|Pagosc|PDATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|Pagosc|PK_Pagosc|CLUSTERED|1|1|0|id|NULL
dbo|Pagosc|PNUM|NONCLUSTERED|0|0|0|RECNUM|NULL
dbo|PagosC_Detalle|PK_PagosC_Detalle|CLUSTERED|1|1|0|Id|NULL
dbo|pcobrar|PC_COD|NONCLUSTERED|0|0|0|CODIGO|NULL
dbo|pcobrar|PC_DATE|NONCLUSTERED|0|0|0|FECHA|NULL
dbo|pcobrar|PC_REL|NONCLUSTERED|0|0|0|DOCUMENTO|NULL
dbo|pcobrar|PK_pcobrar|CLUSTERED|1|1|0|id|NULL
